osm_id,ort,plz,bundesland
447189,Neuendorf bei Elmshorn,25335,Schleswig-Holstein
448018,Neuendorf-Sachsenbande,25554,Schleswig-Holstein
2778393,Neuengönna,07778,Thüringen
422841,Neuengörs,23818,Schleswig-Holstein
1332933,Neuenhagen bei Berlin,15366,Brandenburg
1818448,Neuenhaus,49828,Niedersachsen
155792,Neuenkirchen,48485,Nordrhein-Westfalen
415687,Neuenkirchen,25792,Schleswig-Holstein
444928,Neuenkirchen,21640,Niedersachsen
955239,Neuenkirchen,17498,Mecklenburg-Vorpommern
1419833,Neuenkirchen,17039,Mecklenburg-Vorpommern
1432557,Neuenkirchen,17392,Mecklenburg-Vorpommern
1438073,Neuenkirchen,18569,Mecklenburg-Vorpommern
1461194,Neuenkirchen,27251,Niedersachsen
1520089,Neuenkirchen,21763,Niedersachsen
1809015,Neuenkirchen,29643,Niedersachsen
1817154,Neuenkirchen,49586,Niedersachsen
1398893,Neuenkirchen-Vörden,49434,Niedersachsen
1022766,Neuenmarkt,95339,Bayern
168536,Neuenrade,58809,Nordrhein-Westfalen
446588,Neuensalz,08541,Sachsen
409711,Neuenstadt am Kocher,74196,Baden-Württemberg
275111,Neuenstein,36286,Hessen
377233,Neuenstein,74632,Baden-Württemberg
452213,Neuental,34599,Hessen
1171891,Neuerburg,54673,Rheinland-Pfalz
1241623,Neuerkirch,55471,Rheinland-Pfalz
30012,Neufahrn bei Freising,85375,Bayern
30012,Neufahrn bei Freising,85376,Bayern
179321,Neufahrn in Niederbayern,84088,Bayern
935336,Neufeld,25724,Schleswig-Holstein
935261,Neufelderkoog,25724,Schleswig-Holstein
2795787,Neuffen,72639,Baden-Württemberg
2805404,Neufra,72419,Baden-Württemberg
191693,Neufraunhofen,84181,Bayern
1451582,Neu Gülze,19258,Mecklenburg-Vorpommern
1332944,Neuhardenberg,15320,Brandenburg
2012457,Neuharlingersiel,26427,Niedersachsen
1527083,Neuhaus,21785,Niedersachsen
966149,Neuhaus a.d.Pegnitz,91284,Bayern
958124,Neuhaus am Inn,94152,Bayern
1273176,Neuhaus am Rennweg,98724,Thüringen
453844,Neuhäusel,56335,Rheinland-Pfalz
308245,Neuhausen,75242,Baden-Württemberg
2796537,Neuhausen auf den Fildern,73765,Baden-Württemberg
416545,Neuhausen/Erzgebirge,09544,Sachsen
1231969,Neuhausen ob Eck,78579,Baden-Württemberg
1322563,Neuhausen/Spree,03058,Brandenburg
1140563,Neuheilenbach,54597,Rheinland-Pfalz
1186698,Neuhemsbach,67680,Rheinland-Pfalz
454881,Neuhof,36119,Hessen
357053,Neuhof a.d.Zenn,90616,Bayern
418403,Neuhofen,67141,Rheinland-Pfalz
349416,Neuhütten,97843,Bayern
1257092,Neuhütten,54422,Rheinland-Pfalz
659742,Neu-Isenburg,63263,Hessen
1427275,Neukalen,17154,Mecklenburg-Vorpommern
1451593,Neu Kaliß,19294,Mecklenburg-Vorpommern
2012932,Neukamperfehn,26835,Niedersachsen
420480,Neukieritzsch,04575,Sachsen
1307662,Neukirch,01936,Sachsen
2806601,Neukirch,88099,Baden-Württemberg
382422,Neukirchen,23779,Schleswig-Holstein
452198,Neukirchen,34626,Hessen
959649,Neukirchen,94362,Bayern
1418943,Neukirchen,25927,Schleswig-Holstein
962088,Neukirchen-Balbini,92445,Bayern
959920,Neukirchen beim Heiligen Blut,93453,Bayern
1028546,Neukirchen bei Sulzbach-Rosenberg,92259,Bayern
536007,Neukirchen/Erzgebirge,09221,Sachsen
417073,Neukirchen/Pleiße,08459,Sachsen
58622,Neukirchen-Vluyn,47506,Nordrhein-Westfalen
958116,Neukirchen vorm Wald,94154,Bayern
1307620,Neukirch/Lausitz,01904,Sachsen
1515759,Neukloster,23992,Mecklenburg-Vorpommern
1432537,Neu Kosenow,17398,Mecklenburg-Vorpommern
1474207,Neulehe,26909,Niedersachsen
1249677,Neuleiningen,67271,Rheinland-Pfalz
915449,Neuler,73491,Baden-Württemberg
1332956,Neulewin,16259,Brandenburg
55218,Neulingen,75245,Baden-Württemberg
453414,Neulußheim,68809,Baden-Württemberg
1258387,Neumagen-Dhron,54347,Rheinland-Pfalz
446596,Neumark,08496,Sachsen
2856454,Neumark,99439,Thüringen
1028812,Neumarkt i.d.OPf.,92318,Bayern
1028812,Neumarkt i.d.OPf.,92348,Bayern
944899,Neumarkt-Sankt Veit,84494,Bayern
2788892,Neumühle/Elster,07980,Thüringen
62528,Neumünster,24534,Schleswig-Holstein
62528,Neumünster,24536,Schleswig-Holstein
62528,Neumünster,24537,Schleswig-Holstein
62528,Neumünster,24539,Schleswig-Holstein
962087,Neunburg vorm Wald,92431,Bayern
2179196,Neundorf,07356,Thüringen
2179197,Neundorf,07924,Thüringen
2903168,Neunheilingen,99947,Thüringen
451713,Neunkhausen,57520,Rheinland-Pfalz
163257,Neunkirchen,57290,Nordrhein-Westfalen
393540,Neunkirchen,63930,Bayern
403751,Neunkirchen,74867,Baden-Württemberg
533254,Neunkirchen,56479,Rheinland-Pfalz
1187145,Neunkirchen,66538,Saarland
1187145,Neunkirchen,66539,Saarland
1187145,Neunkirchen,66540,Saarland
1258417,Neunkirchen,54426,Rheinland-Pfalz
1080490,Neunkirchen a.Brand,91077,Bayern
1246625,Neunkirchen am Potzberg,66887,Rheinland-Pfalz
1017484,Neunkirchen a. Sand,91233,Bayern
173122,Neunkirchen-Seelscheid,53819,Nordrhein-Westfalen
942028,Neuötting,84524,Bayern
1314218,Neupetershain,03103,Brandenburg
449894,Neu Poserin,19399,Mecklenburg-Vorpommern
1250428,Neupotz,76777,Rheinland-Pfalz
958963,Neureichenau,94089,Bayern
306684,Neuried,82061,Bayern
306684,Neuried,82131,Bayern
452987,Neuried,77743,Baden-Württemberg
1302386,Neuruppin,16816,Brandenburg
1302386,Neuruppin,16818,Brandenburg
1302386,Neuruppin,16827,Brandenburg
1302386,Neuruppin,16833,Brandenburg
1302386,Neuruppin,16835,Brandenburg
1310910,Neusalza-Spremberg,02742,Sachsen
443135,Neusäß,86356,Bayern
958965,Neuschönau,94556,Bayern
2012366,Neuschoo,26487,Niedersachsen
1314224,Neu-Seeland,03103,Brandenburg
165450,Neusiß,99338,Thüringen
534080,Neusitz,91616,Bayern
975285,Neusorg,95700,Bayern
163307,Neuss,41460,Nordrhein-Westfalen
163307,Neuss,41462,Nordrhein-Westfalen
163307,Neuss,41464,Nordrhein-Westfalen
163307,Neuss,41466,Nordrhein-Westfalen
163307,Neuss,41468,Nordrhein-Westfalen
163307,Neuss,41469,Nordrhein-Westfalen
163307,Neuss,41470,Nordrhein-Westfalen
163307,Neuss,41472,Nordrhein-Westfalen
225497,Neustadt,35279,Hessen
956656,Neustadt a.d.Donau,93333,Bayern
335458,Neustadt a.Main,97845,Bayern
1059431,Neustadt am Kulm,95514,Bayern
168359,Neustadt am Rennsteig,98701,Thüringen
1162990,Neustadt am Rübenberge,31535,Niedersachsen
357040,Neustadt an der Aisch,91413,Bayern
2179198,Neustadt an der Orla,07806,Thüringen
1059448,Neustadt an der Waldnaab,92660,Bayern
62724,Neustadt an der Weinstraße,67433,Rheinland-Pfalz
62724,Neustadt an der Weinstraße,67434,Rheinland-Pfalz
62724,Neustadt an der Weinstraße,67435,Rheinland-Pfalz
956803,Neustadt b.Coburg,96465,Bayern
1302391,Neustadt (Dosse),16845,Brandenburg
1457062,Neustadt-Glewe,19306,Mecklenburg-Vorpommern
382433,Neustadt in Holstein,23730,Schleswig-Holstein
2321819,Neustadt in Sachsen,01844,Sachsen
444284,Neustadt/Vogtland,08223,Sachsen
533255,Neustadt/ Westerwald,56479,Rheinland-Pfalz
443470,Neustadt (Wied),53577,Rheinland-Pfalz
2778911,Neustetten,72149,Baden-Württemberg
1419600,Neustrelitz,17235,Mecklenburg-Vorpommern
964620,Neutraubling,93073,Bayern
1332903,Neutrebbin,15320,Brandenburg
941087,Neu-Ulm,89231,Bayern
941087,Neu-Ulm,89233,Bayern
1177478,Neuweiler,75389,Baden-Württemberg
79194,Neuwied,56564,Rheinland-Pfalz
79194,Neuwied,56566,Rheinland-Pfalz
79194,Neuwied,56567,Rheinland-Pfalz
554748,Neuwittenbek,24161,Schleswig-Holstein
554748,Neuwittenbek,24214,Schleswig-Holstein
109821,Neu Wulmstorf,21629,Niedersachsen
1388875,Neu Zauche,15913,Brandenburg
1384846,Neuzelle,15898,Brandenburg
1419834,Neverin,17039,Mecklenburg-Vorpommern
444231,Neversdorf,23816,Schleswig-Holstein
1255913,Newel,54309,Rheinland-Pfalz
1182305,Ney,56283,Rheinland-Pfalz
544323,Nickenich,56645,Rheinland-Pfalz
450118,Nidda,63667,Hessen
450119,Niddatal,61194,Hessen
535891,Nidderau,61130,Hessen
163312,Nideggen,52385,Nordrhein-Westfalen
1428591,Nieblum,25938,Schleswig-Holstein
1428482,Niebüll,25899,Schleswig-Holstein
1145095,Nieby,24395,Schleswig-Holstein
1410901,Nieden,17309,Mecklenburg-Vorpommern
452199,Niedenstein,34305,Hessen
534485,Niederahr,56414,Rheinland-Pfalz
180680,Niederaichbach,84100,Bayern
1246627,Niederalben,66887,Rheinland-Pfalz
959826,Niederalteich,94557,Bayern
546773,Niederau,01689,Sachsen
275099,Niederaula,36272,Hessen
540464,Niederbachheim,56357,Rheinland-Pfalz
940967,Niederbergkirchen,84494,Bayern
2388837,Niederbösa,99718,Thüringen
444276,Niederbreitbach,56589,Rheinland-Pfalz
1244319,Niederbrombach,55767,Rheinland-Pfalz
1190014,Niederburg,55432,Rheinland-Pfalz
536005,Niederdorf,09366,Sachsen
535889,Niederdorfelden,61138,Hessen
421950,Niederdreisbach,57520,Rheinland-Pfalz
1050570,Niederdürenbach,56651,Rheinland-Pfalz
1286651,Niedere Börde,39326,Sachsen-Anhalt
1286651,Niedere Börde,39345,Sachsen-Anhalt
453845,Niederelbert,56412,Rheinland-Pfalz
453846,Niedererbach,56412,Rheinland-Pfalz
422438,Niederer Fläming,14913,Brandenburg
1242306,Niedereschach,78078,Baden-Württemberg
546648,Niederfell,56332,Rheinland-Pfalz
1318357,Niederfinow,16248,Brandenburg
422322,Niederfischbach,57572,Rheinland-Pfalz
283718,Niederfrohna,09243,Sachsen
956864,Niederfüllbach,96489,Bayern
2400612,Niedergebra,99759,Thüringen
1171878,Niedergeckler,54675,Rheinland-Pfalz
422460,Niedergörsdorf,14913,Brandenburg
1244313,Niederhambach,55767,Rheinland-Pfalz
1244038,Niederhausen,55585,Rheinland-Pfalz
2634804,Niederhausen an der Appel,67822,Rheinland-Pfalz
1245247,Niederheimbach,55413,Rheinland-Pfalz
1245800,Nieder-Hilbersheim,55437,Rheinland-Pfalz
445746,Niederhofen,56316,Rheinland-Pfalz
1252828,Niederhorbach,76889,Rheinland-Pfalz
1245114,Niederhosenbach,55758,Rheinland-Pfalz
420574,Niederirsen,57589,Rheinland-Pfalz
104040,Niederkassel,53859,Nordrhein-Westfalen
1186696,Niederkirchen,67700,Rheinland-Pfalz
1249973,Niederkirchen bei Deidesheim,67150,Rheinland-Pfalz
552968,Nieder Kostenz,55481,Rheinland-Pfalz
88745,Niederkrüchten,41372,Nordrhein-Westfalen
1241630,Niederkumbd,55469,Rheinland-Pfalz
1748612,Niederlangen,49779,Niedersachsen
1108073,Niederlauch,54614,Rheinland-Pfalz
387469,Niederlauer,97618,Bayern
1253800,Niedermohr,66879,Rheinland-Pfalz
1253867,Niedermoschel,67822,Rheinland-Pfalz
962085,Niedermurach,92545,Bayern
395435,Niedernberg,63843,Bayern
538923,Niederneisen,65629,Rheinland-Pfalz
376924,Niedernhall,74676,Baden-Württemberg
413450,Niedernhausen,65527,Hessen
1169410,Niedernwöhren,31712,Niedersachsen
1258882,Niederöfflingen,54533,Rheinland-Pfalz
1239640,Nieder-Olm,55268,Rheinland-Pfalz
2813068,Niederorschel,37355,Thüringen
1252821,Niederotterbach,76889,Rheinland-Pfalz
1113762,Niederpierscheid,54649,Rheinland-Pfalz
1171863,Niederraden,54675,Rheinland-Pfalz
958630,Niederrieden,87767,Bayern
533256,Niederroßbach,56479,Rheinland-Pfalz
535131,Niedersayn,56244,Rheinland-Pfalz
1258870,Niederscheidweiler,54533,Rheinland-Pfalz
1251118,Niederschlettenbach,76891,Rheinland-Pfalz
962265,Niederschönenfeld,86694,Bayern
1245179,Niedersohren,55487,Rheinland-Pfalz
1085795,Niederstadtfeld,54570,Rheinland-Pfalz
1252362,Niederstaufenbach,66879,Rheinland-Pfalz
1152688,Niederstedem,54634,Rheinland-Pfalz
415013,Niedersteinebach,56593,Rheinland-Pfalz
402688,Niederstetten,97996,Baden-Württemberg
2791725,Niederstotzingen,89168,Baden-Württemberg
1182311,Niedert,56291,Rheinland-Pfalz
940966,Niedertaufkirchen,84494,Bayern
539708,Niedertiefenbach,56368,Rheinland-Pfalz
2856457,Niedertrebra,99518,Thüringen
959907,Niederviehbach,84183,Bayern
540465,Niederwallmenach,56357,Rheinland-Pfalz
445737,Niederwambach,57614,Rheinland-Pfalz
1152706,Niederweiler,54636,Rheinland-Pfalz
1245180,Niederweiler,55491,Rheinland-Pfalz
1163503,Niederweis,54298,Rheinland-Pfalz
1163503,Niederweis,54668,Rheinland-Pfalz
318745,Niederwerrn,97464,Bayern
547362,Niederwerth,56179,Rheinland-Pfalz
401876,Niederwiesa,09577,Sachsen
1248578,Nieder-Wiesen,55234,Rheinland-Pfalz
959640,Niederwinkling,94559,Bayern
1245113,Niederwörresbach,55758,Rheinland-Pfalz
536013,Niederwürschnitz,09399,Sachsen
163305,Niederzier,52382,Nordrhein-Westfalen
2857011,Niederzimmern,99428,Thüringen
1050566,Niederzissen,56651,Rheinland-Pfalz
307876,Niefern-Öschelbronn,75223,Baden-Württemberg
148596,Nieheim,33039,Nordrhein-Westfalen
1171852,Niehl,54646,Rheinland-Pfalz
553960,Niemegk,14823,Brandenburg
1399095,Niemetal,37127,Niedersachsen
548596,Nienborstel,24819,Schleswig-Holstein
390042,Nienburg (Saale),06429,Sachsen-Anhalt
1183257,Nienburg/Weser,31582,Niedersachsen
448769,Nienbüttel,25596,Schleswig-Holstein
1479254,Niendorf,23923,Mecklenburg-Vorpommern
1464849,Niendorf bei Berkenthin,23919,Schleswig-Holstein
1465973,Niendorf/Stecknitz,23881,Schleswig-Holstein
390656,Nienhagen,18211,Mecklenburg-Vorpommern
1796301,Nienhagen,29336,Niedersachsen
1169359,Nienstädt,31688,Niedersachsen
453726,Nienwohld,23863,Schleswig-Holstein
374190,Niepars,18442,Mecklenburg-Vorpommern
1259145,Niersbach,54518,Rheinland-Pfalz
1239636,Nierstein,55283,Rheinland-Pfalz
1145091,Niesgrau,24395,Schleswig-Holstein
1311142,Niesky,02906,Sachsen
1115034,Nieste,34329,Hessen
1115031,Niestetal,34266,Hessen
535690,Nievern,56132,Rheinland-Pfalz
2179199,Nimritz,07381,Thüringen
1108053,Nimshuscheid,54612,Rheinland-Pfalz
1108039,Nimsreuland,54614,Rheinland-Pfalz
420611,Nindorf,25704,Schleswig-Holstein
548590,Nindorf,24594,Schleswig-Holstein
453174,Nister,57645,Rheinland-Pfalz
451714,Nisterau,56472,Rheinland-Pfalz
421955,Nisterberg,56472,Rheinland-Pfalz
533257,Nister-Möhrendorf,56477,Rheinland-Pfalz
451715,Nistertal,57647,Rheinland-Pfalz
1255962,Nittel,54453,Rheinland-Pfalz
962123,Nittenau,93149,Bayern
965017,Nittendorf,93152,Bayern
1075161,Nitz,56729,Rheinland-Pfalz
2778486,Nöbdenitz,04626,Thüringen
2673575,Nobitz,04603,Thüringen
539907,Nochern,56357,Rheinland-Pfalz
2411245,Nöda,99195,Thüringen
554564,Noer,24214,Schleswig-Holstein
1244281,Nohen,55767,Rheinland-Pfalz
1184602,Nohfelden,66625,Saarland
331057,Nohn,54578,Rheinland-Pfalz
2400519,Nohra,99735,Thüringen
2857012,Nohra,99428,Thüringen
453847,Nomborn,56412,Rheinland-Pfalz
812182,Nonnenhorn,88149,Bayern
1184607,Nonnweiler,66620,Saarland
1182323,Norath,56291,Rheinland-Pfalz
447969,Norddeich,25764,Schleswig-Holstein
1428592,Norddorf auf Amrum,25946,Schleswig-Holstein
898195,Norden,26506,Niedersachsen
445852,Nordendorf,86695,Bayern
548617,Nordenham,26954,Niedersachsen
1149231,Norderbrarup,24392,Schleswig-Holstein
1397062,Norderfriedrichskoog,25870,Schleswig-Holstein
962288,Norderheistedt,25779,Schleswig-Holstein
415727,Nordermeldorf,25704,Schleswig-Holstein
2456879,Norderney,26548,Niedersachsen
422634,Norderstedt,22844,Schleswig-Holstein
422634,Norderstedt,22846,Schleswig-Holstein
422634,Norderstedt,22848,Schleswig-Holstein
422634,Norderstedt,22850,Schleswig-Holstein
422634,Norderstedt,22851,Schleswig-Holstein
415685,Norderwöhrden,25746,Schleswig-Holstein
1156032,Nordhackstedt,24980,Schleswig-Holstein
1021742,Nordhalben,96365,Bayern
1352963,Nordharz,38855,Sachsen-Anhalt
1352963,Nordharz,38871,Sachsen-Anhalt
412881,Nordhastedt,25785,Schleswig-Holstein
2400430,Nordhausen,99734,Thüringen
2400430,Nordhausen,99762,Thüringen
410500,Nordheim,74226,Baden-Württemberg
283687,Nordheim a.Main,97334,Bayern
386920,Nordheim v.d.Rhön,97647,Bayern
533590,Nordhofen,56242,Rheinland-Pfalz
1853267,Nordhorn,48527,Niedersachsen
1853267,Nordhorn,48529,Niedersachsen
1853267,Nordhorn,48531,Niedersachsen
157718,Nordkirchen,59394,Nordrhein-Westfalen
1180040,Nordleda,21765,Niedersachsen
962465,Nördlingen,86720,Bayern
453003,Nordrach,77787,Baden-Württemberg
1169367,Nordsehl,31717,Niedersachsen
1168914,Nordstemmen,31171,Niedersachsen
1420555,Nordstrand,25845,Schleswig-Holstein
155780,Nordwalde,48356,Nordrhein-Westfalen
1334079,Nordwestuckermark,17291,Brandenburg
1244040,Norheim,55585,Rheinland-Pfalz
451716,Norken,57629,Rheinland-Pfalz
1415326,Norstedt,25884,Schleswig-Holstein
1397831,Nörten-Hardenberg,37176,Niedersachsen
546650,Nörtershausen,56283,Rheinland-Pfalz
1397834,Northeim,37154,Niedersachsen
1187428,Nortmoor,26845,Niedersachsen
448019,Nortorf,25554,Schleswig-Holstein
548558,Nortorf,24589,Schleswig-Holstein
1808623,Nortrup,49638,Niedersachsen
163311,Nörvenich,52388,Nordrhein-Westfalen
547960,Nossen,01683,Sachsen
1427215,Nossendorf,17111,Mecklenburg-Vorpommern
1424392,Nossentiner Hütte,17214,Mecklenburg-Vorpommern
1451561,Nostorf,19258,Mecklenburg-Vorpommern
1251125,Nothweiler,76891,Rheinland-Pfalz
444927,Nottensdorf,21640,Niedersachsen
1149227,Nottfeld,24392,Schleswig-Holstein
2818335,Nottleben,99192,Thüringen
157766,Nottuln,48301,Nordrhein-Westfalen
2792748,Notzingen,73274,Baden-Württemberg
548575,Nübbel,24809,Schleswig-Holstein
1149459,Nübel,24881,Schleswig-Holstein
383674,Nüdlingen,97720,Bayern
533614,Nufringen,71154,Baden-Württemberg
173876,Nümbrecht,51588,Nordrhein-Westfalen
549799,Nünchritz,01612,Sachsen
1251034,Nünschweiler,66989,Rheinland-Pfalz
1060436,Nürburg,53520,Rheinland-Pfalz
62780,Nürnberg,90402,Bayern
62780,Nürnberg,90403,Bayern
62780,Nürnberg,90408,Bayern
62780,Nürnberg,90409,Bayern
62780,Nürnberg,90411,Bayern
62780,Nürnberg,90419,Bayern
62780,Nürnberg,90425,Bayern
62780,Nürnberg,90427,Bayern
62780,Nürnberg,90429,Bayern
62780,Nürnberg,90431,Bayern
62780,Nürnberg,90439,Bayern
62780,Nürnberg,90441,Bayern
62780,Nürnberg,90443,Bayern
62780,Nürnberg,90449,Bayern
62780,Nürnberg,90451,Bayern
62780,Nürnberg,90453,Bayern
62780,Nürnberg,90455,Bayern
62780,Nürnberg,90459,Bayern
62780,Nürnberg,90461,Bayern
62780,Nürnberg,90469,Bayern
62780,Nürnberg,90471,Bayern
62780,Nürnberg,90473,Bayern
62780,Nürnberg,90475,Bayern
62780,Nürnberg,90478,Bayern
62780,Nürnberg,90480,Bayern
62780,Nürnberg,90482,Bayern
62780,Nürnberg,90489,Bayern
62780,Nürnberg,90491,Bayern
2795565,Nürtingen,72622,Baden-Württemberg
1171885,Nusbaum,54675,Rheinland-Pfalz
2779390,Nusplingen,72362,Baden-Württemberg
1246669,Nußbach,67759,Rheinland-Pfalz
1244162,Nußbaum,55569,Rheinland-Pfalz
941743,Nußdorf,83365,Bayern
2186929,Nußdorf am Inn,83131,Bayern
1465978,Nusse,23896,Schleswig-Holstein
453398,Nußloch,69226,Baden-Württemberg
393337,Nustrow,18195,Mecklenburg-Vorpommern
454882,Nüsttal,36167,Hessen
422505,Nuthetal,14558,Brandenburg
422434,Nuthe-Urstromtal,14947,Brandenburg
448558,Nutteln,25594,Schleswig-Holstein
423183,Nützen,24568,Schleswig-Holstein
534486,Oberahr,56414,Rheinland-Pfalz
1246575,Oberalben,66871,Rheinland-Pfalz
937907,Oberammergau,82487,Bayern
1253824,Oberarnbach,66851,Rheinland-Pfalz
1016396,Oberasbach,90522,Bayern
939349,Oberau,82496,Bayern
2186930,Oberaudorf,83080,Bayern
452214,Oberaula,36280,Hessen
387774,Oberaurach,97514,Bayern
540466,Oberbachheim,56355,Rheinland-Pfalz
1332904,Oberbarnim,15377,Brandenburg
940863,Oberbergkirchen,84564,Bayern
330941,Oberbettingen,54578,Rheinland-Pfalz
1255967,Oberbillig,54331,Rheinland-Pfalz
2778394,Oberbodnitz,07646,Thüringen
2794216,Oberboihingen,72644,Baden-Württemberg
2388710,Oberbösa,99718,Thüringen
1244325,Oberbrombach,55767,Rheinland-Pfalz
534270,Oberdachstetten,91617,Bayern
119962,Oberderdingen,75038,Baden-Württemberg
1245251,Oberdiebach,55413,Rheinland-Pfalz
934760,Oberding,85445,Bayern
937764,Oberdischingen,89610,Baden-Württemberg
943532,Oberdolling,85129,Bayern
445734,Oberdreis,57639,Rheinland-Pfalz
1050567,Oberdürenbach,56651,Rheinland-Pfalz
331020,Oberehe-Stroheich,54578,Rheinland-Pfalz
453848,Oberelbert,56412,Rheinland-Pfalz
387392,Oberelsbach,97656,Bayern
1075133,Oberelz,56767,Rheinland-Pfalz
418890,Obererbach,57612,Rheinland-Pfalz
534487,Obererbach,56414,Rheinland-Pfalz
2001967,Obere Warnow,19374,Mecklenburg-Vorpommern
546652,Oberfell,56332,Rheinland-Pfalz
539710,Oberfischbach,56370,Rheinland-Pfalz
1250227,Ober-Flörsheim,55234,Rheinland-Pfalz
1171889,Obergeckler,54675,Rheinland-Pfalz
161956,Obergriesbach,86573,Bayern
915447,Obergröningen,73569,Baden-Württemberg
448038,Obergünzburg,87634,Bayern
1309669,Obergurig - Hornja Hórka,02692,Sachsen
538893,Oberhaching,82041,Bayern
538893,Oberhaching,82064,Bayern
532374,Oberhaid,56237,Rheinland-Pfalz
1077544,Oberhaid,96173,Bayern
1273276,Oberhain,07426,Thüringen
1244320,Oberhambach,55765,Rheinland-Pfalz
453004,Oberharmersbach,77784,Baden-Württemberg
1352954,Oberharz am Brocken,38875,Sachsen-Anhalt
1352954,Oberharz am Brocken,38877,Sachsen-Anhalt
1352954,Oberharz am Brocken,38889,Sachsen-Anhalt
1352954,Oberharz am Brocken,38899,Sachsen-Anhalt
62734,Oberhausen,46045,Nordrhein-Westfalen
62734,Oberhausen,46047,Nordrhein-Westfalen
62734,Oberhausen,46049,Nordrhein-Westfalen
62734,Oberhausen,46117,Nordrhein-Westfalen
62734,Oberhausen,46119,Nordrhein-Westfalen
62734,Oberhausen,46145,Nordrhein-Westfalen
62734,Oberhausen,46147,Nordrhein-Westfalen
62734,Oberhausen,46149,Nordrhein-Westfalen
936947,Oberhausen,82386,Bayern
943679,Oberhausen,86697,Bayern
1252819,Oberhausen,76887,Rheinland-Pfalz
1253869,Oberhausen an der Appel,67822,Rheinland-Pfalz
1244035,Oberhausen an der Nahe,55585,Rheinland-Pfalz
1244122,Oberhausen bei Kirn,55606,Rheinland-Pfalz
659809,Oberhausen-Rheinhausen,68794,Baden-Württemberg
1245250,Oberheimbach,55413,Rheinland-Pfalz
2388434,Oberheldrungen,06577,Thüringen
1245801,Ober-Hilbersheim,55437,Rheinland-Pfalz
1270650,Oberhof,98559,Thüringen
444710,Oberhonnefeld-Gierend,56587,Rheinland-Pfalz
1245139,Oberhosenbach,55758,Rheinland-Pfalz
356738,Oberickelsheim,97258,Bayern
418877,Oberirsen,57635,Rheinland-Pfalz
1140567,Oberkail,54533,Rheinland-Pfalz
